O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14
2.337596859,0.113056184,-0.297903735,-1.573667327,-0.931587638,1.374273103,-3.376605647,-0.170958924,-1.231911535,-0.547934283,1.431893047,0.84030602,1.364602146,1.216262654
1.253105669,0.027053994,-0.46690392,-1.621379684,-0.559939863,1.816011141,-2.816690833,-0.1756084,-1.247653038,0.30755574,2.394891333,0.769231856,-0.647238809,1.816562981
1.788011134,0.01872736,-0.740147144,-2.180671108,-1.218485437,1.189337118,-2.831713717,-0.163666419,-1.500377586,0.062634215,2.274871808,1.895106259,1.678863119,0.409864373
2.719988588,0.573125883,0.134547776,-1.137361677,-0.664636914,1.681827919,-3.206725553,0.118773956,-1.168145282,-0.778158919,1.218526633,0.015457625,-2.534914311,0.314379447
2.116811009,0.394161131,-0.422319684,-2.084727777,-1.376658488,1.07888533,-2.908490297,0.021466948,-1.618091805,-0.322520948,2.014595478,1.810778133,0.194707258,-0.417499887
1.979169362,0.129484893,-0.443673314,-1.946412566,-1.247348066,1.178260323,-3.049100484,-0.086775476,-1.548733589,-0.507241004,1.751628076,1.479287829,0.2968618,0.01303229
1.566046085,-0.075384266,-0.60461394,-1.885146671,-0.877747013,1.545468197,-2.864370413,-0.196807947,-1.43147168,0.094971891,2.295982146,1.283004701,0.250793621,1.12121454
2.592404203,0.559098134,0.102599493,-1.171440229,-0.612955308,1.757587124,-3.192016981,0.072168806,-1.206139321,-0.589775723,1.466384668,0.088460983,-2.476722353,0.698029691
2.220789569,0.31188894,-0.357120968,-1.785745955,-1.036314157,1.350096685,-3.125850923,-0.09645383,-1.316813977,-0.154440791,1.998614281,1.391848966,1.148908385,0.946623297
2.185856388,0.259056762,-0.27134094,-1.604043055,-0.862107672,1.522233864,-3.192969419,-0.123038084,-1.289032551,-0.245852025,1.877208636,0.972924232,0.306796617,1.256287976
3.050635304,0.546519236,0.116376718,-1.038902404,-0.613360301,1.595849349,-3.446253455,0.042494566,-0.965795007,-0.831784691,0.873523454,-0.20789552,-0.739159287,0.849622796
2.874652853,0.616084712,0.020486929,-1.384877637,-0.927776132,1.402555337,-3.245702602,0.092107599,-1.19524017,-0.673956287,1.338387832,0.631848276,-0.73717855,0.23072417
1.887087113,0.206236273,-0.484222072,-1.852373547,-0.96619551,1.418190091,-3.001752022,-0.133698719,-1.273919892,0.104471169,2.242377062,1.480272074,1.454538363,1.250631274
1.835147054,0.161426953,-0.415395175,-1.726313384,-0.843536919,1.550428146,-3.046238111,-0.158726409,-1.286953751,0.035624723,2.180744038,1.183436573,0.660348562,1.468783555
1.599142139,0.149014844,-0.448653521,-1.693425399,-0.713334664,1.665324811,-2.920689314,-0.154697745,-1.213863133,0.255210488,2.353148758,1.066121402,0.385852506,1.718966667
2.900094189,0.529980899,-0.040777948,-1.446821981,-1.042513592,1.236971875,-3.283592235,0.070892045,-1.18774204,-0.835039277,1.097123006,0.670810411,-0.135676408,-0.034080837
2.923753928,0.715428142,0.162247739,-1.170430149,-0.710328314,1.628858487,-3.229216505,0.145849349,-1.131033043,-0.643550292,1.357699259,0.227581599,-1.938153225,0.439953436
2.773584759,0.798458273,0.147575886,-1.390779898,-0.944669511,1.495558698,-3.022521428,0.257222626,-1.334785922,-0.640915785,1.607168524,0.711039314,-2.586066143,-0.391386028
2.098696707,0.445819802,-0.016260591,-1.292072136,-0.539544787,1.881561076,-3.041945132,0.0020328,-1.324617847,-0.239475618,1.938940791,0.243552364,-2.728325878,1.118384022
2.553485972,0.289224612,-0.205609214,-1.465835384,-0.804932068,1.496409135,-3.420347889,-0.135241277,-1.107317879,-0.340987971,1.613044113,0.776298727,1.552294227,1.824942516
2.437817542,0.434614724,-0.116746146,-1.622201562,-1.122127291,1.29807837,-3.076395459,0.096062065,-1.428473778,-0.786933107,1.421123648,0.936795611,-1.448262005,-0.41588346
2.993532244,0.494944198,0.004410478,-1.29652313,-0.940472351,1.269304141,-3.35873341,0.068312823,-1.077949563,-0.97686184,0.791498032,0.28771291,-0.142971747,0.009390618
1.941077505,0.044187415,-0.476486617,-1.880097236,-1.124559656,1.267937796,-3.130416579,-0.167597432,-1.441386687,-0.37100503,1.813968829,1.404477838,1.074936157,0.664835547
2.148118263,0.229591242,-0.359531516,-1.842657982,-1.171003426,1.241275905,-3.097093966,-0.073157628,-1.475952406,-0.478241135,1.74104235,1.351336685,0.25661853,0.189248562
2.071528472,0.09362884,-0.555978717,-2.064581172,-1.347492296,1.016592757,-3.108760182,-0.149417965,-1.479344754,-0.397968357,1.78554596,1.773843573,1.983465845,0.245259408
1.749103516,-0.267543027,-0.499022324,-1.533604015,-0.54889872,1.760795179,-3.232695874,-0.291159585,-1.010209675,0.117523984,2.094983192,0.776836959,1.781938402,3.356608208
3.270001741,0.693950648,0.239158386,-0.864752662,-0.467529093,1.709899304,-3.469715243,0.112014233,-0.851827526,-0.801053665,0.824241457,-0.499848592,-1.19892215,1.047271136
1.910222584,0.309972256,-0.369571669,-1.807499664,-0.969348711,1.472014056,-2.949896378,-0.072230977,-1.437919071,-0.040781167,2.203062007,1.313860706,-0.12848516,0.687288853
2.165159066,0.400554391,-0.249427955,-1.748666063,-1.044355135,1.409144588,-3.012509495,-0.00611725,-1.479890043,-0.318356921,1.958852944,1.22012766,-0.717025125,0.2373173
2.250955999,0.506899341,-0.135786314,-1.644438506,-0.978265562,1.491503761,-2.989556335,0.060058148,-1.478021154,-0.362402515,1.940254113,1.035057109,-1.549716986,0.106287481
1.378811758,0.086214497,-0.466743276,-1.756357888,-0.759465026,1.67476613,-2.820398226,-0.135264126,-1.440770609,0.132986014,2.349662099,1.022211849,-0.821498112,1.075919134
2.149983238,0.411342731,0.008813713,-1.271300102,-0.592253786,1.835608072,-3.057318682,0.03984739,-1.348967029,-0.4711554,1.714367288,0.167668831,-3.046964088,0.70623661
1.495803092,-0.163379965,-0.578917781,-1.8175915,-0.8202368,1.605412009,-2.908301888,-0.210448236,-1.438194088,0.004081688,2.212674771,1.116737459,-0.0986599,1.280379818
2.678418592,0.7552439,0.060679991,-1.446961997,-0.893577772,1.537194674,-3.057334759,0.166748126,-1.318575246,-0.393104275,1.828337688,0.828174138,-1.77348435,0.170406656
2.912509103,0.668215353,0.133835959,-1.165792497,-0.687342566,1.635402796,-3.275701052,0.104727933,-1.108881346,-0.628020063,1.334328099,0.193183348,-1.599833488,0.65330975
1.452638856,-0.11141901,-0.562224029,-1.691882657,-0.621389865,1.745151756,-2.865965073,-0.224322483,-1.209597958,0.286179178,2.355747933,0.93309279,0.217376121,1.994642623
2.052449918,0.387445138,-0.408016981,-1.910322083,-1.094815708,1.327606655,-2.944672806,-0.040888605,-1.405133696,0.00387735,2.224811056,1.589191035,0.717094349,0.538384298
2.324504796,0.354579949,-0.319247425,-1.883544421,-1.275606279,1.131732934,-3.076831846,-0.009898145,-1.488202116,-0.53285417,1.696581414,1.467594814,0.241125588,-0.159283932
1.248969463,-0.467666343,-0.980616237,-2.213196802,-1.125915757,1.225651134,-2.827834327,-0.311765944,-1.401848397,0.101723134,2.237576083,1.876784671,2.804609761,1.030775108
2.183802734,0.336398545,-0.248410552,-1.605487855,-0.845996182,1.552701454,-3.135837048,-0.091156163,-1.293456841,-0.157733144,1.990528919,1.000362434,0.031124235,1.210327914
2.033239957,0.214525866,-0.506231977,-1.988021844,-1.194377602,1.199032499,-3.034328099,-0.118727085,-1.415839711,-0.135713868,2.060554094,1.709279312,1.597115187,0.573342355
2.325859192,0.443909083,-0.068129908,-1.376698693,-0.683292792,1.713366103,-3.162077281,-0.03022592,-1.268301829,-0.304025648,1.821666881,0.509804799,-1.403062978,1.148893572
2.335225428,0.145110987,-0.452344585,-1.923649444,-1.303345215,1.009072592,-3.241952197,-0.139319508,-1.380153421,-0.549317155,1.531777727,1.532852879,2.203959956,0.351968998
2.213231284,0.187024592,-0.11137603,-1.205645907,-0.461628286,1.852256643,-3.371310519,-0.163047443,-1.104041145,-0.34013045,1.596560334,0.054737553,-0.720692939,2.339385897
2.225677703,0.446528029,-0.26782092,-1.708520508,-0.943084237,1.46837744,-3.050769199,-0.034117502,-1.313989895,-0.05429913,2.127000539,1.259100416,0.264328098,0.920948049
2.682474044,0.350580011,-0.093742323,-1.317863832,-0.738307792,1.542620254,-3.437313749,-0.093555037,-1.101355984,-0.555448559,1.332812373,0.394505153,0.513321275,1.42972457
1.403910076,-0.306650988,-0.725918774,-1.888807629,-0.830831235,1.534419357,-2.920206345,-0.281366974,-1.271364968,0.165351062,2.271804781,1.334389746,1.564508742,1.778460927
2.551097918,0.513344378,-0.042688317,-1.46937456,-0.931102877,1.469045749,-3.144731679,0.065393528,-1.330073446,-0.621580096,1.526608812,0.716126495,-1.399819605,0.148653855
2.376018358,0.464852837,-0.287972525,-2.003848097,-1.475739856,0.963268146,-2.962222412,0.11392543,-1.600489454,-0.689497304,1.637694657,1.649525881,-0.486403214,-0.911732984
2.240270696,0.125910774,-0.356627581,-1.626983882,-0.873554921,1.452570626,-3.339775493,-0.194322216,-1.164240255,-0.21158308,1.813066388,1.078526175,2.065752869,1.90763893
2.2364018,0.417761955,-0.038877094,-1.286092644,-0.559129737,1.83093474,-3.155613174,-0.042237938,-1.244677357,-0.269470645,1.835371562,0.284826621,-1.91784983,1.409495685
1.876016973,0.158339769,-0.262344006,-1.566981711,-0.789288614,1.638431262,-3.079412011,-0.101026652,-1.407637777,-0.335575037,1.865361828,0.733281798,-1.17155152,0.949439788
2.750167174,0.454038762,-0.019682548,-1.328688052,-0.862500341,1.43885532,-3.303409931,0.028642509,-1.17450264,-0.797042963,1.134241343,0.384308428,-0.731269578,0.350321323
2.348648353,0.467355832,-0.197660292,-1.809017512,-1.251025164,1.206903393,-2.995161973,0.096827328,-1.539060845,-0.634084901,1.679438311,1.315589501,-1.105991792,-0.546700756
2.280123336,0.119687555,-0.410638101,-1.728366658,-0.991649802,1.32489425,-3.33166758,-0.191500826,-1.185501886,-0.230752056,1.799414963,1.298241848,2.692510703,1.668540999
2.421552313,0.527044292,-0.110760219,-1.50756789,-0.818964077,1.583922019,-3.133291385,-0.000814332,-1.269753213,-0.203601014,1.947184165,0.875486284,-0.606551655,0.996402711
1.997207022,0.41205853,-0.190150707,-1.671476762,-0.928128568,1.563720356,-2.922509635,0.034333463,-1.541761923,-0.292600915,2.051111916,0.991266896,-1.895283952,0.164220038
2.07028723,0.209150374,-0.405603742,-1.757667819,-0.942184048,1.432012071,-3.135557877,-0.146777063,-1.252552556,-0.044826111,2.075347155,1.329897179,1.462434896,1.420142262
2.37200758,0.312298235,-0.267161617,-1.775433984,-1.224408359,1.159720875,-3.133491145,-0.00537029,-1.44046481,-0.70091931,1.467419762,1.216334607,-0.068649548,-0.187429868
2.890575948,0.382066509,1.64E-05,-1.163104794,-0.730573935,1.46374459,-3.460906898,-0.016245219,-1.016901255,-0.914728779,0.77714309,-0.055011713,-0.026351924,0.69786178
1.736556015,-0.068914353,-0.527096276,-1.705614386,-0.713373465,1.653801118,-3.008429463,-0.231167394,-1.195996275,0.173561413,2.25584038,1.06167622,0.931760561,2.07342162
1.34074922,0.062909217,-0.409177369,-1.597459459,-0.577675623,1.82085054,-2.854861018,-0.159020984,-1.315006543,0.202700874,2.339330121,0.719571217,-1.073757574,1.660257918
1.988800172,-0.023941117,-0.529841515,-1.794576446,-0.946942383,1.372584266,-3.25641119,-0.231378703,-1.135529096,-0.028090857,2.012592659,1.438087953,3.219456729,2.093420786
2.872566742,0.478040191,0.077891771,-1.036046148,-0.490910276,1.752071394,-3.485083239,-0.037964609,-0.977019199,-0.607954537,1.161946196,-0.209109735,-0.64754148,1.7035813
1.9648495,0.221241168,-0.448246622,-1.825859214,-0.973039833,1.41446893,-3.04472592,-0.132328462,-1.288514771,0.033041376,2.179377236,1.438127371,1.339334153,1.222707713
1.613437564,-0.195474282,-0.498958691,-1.69466051,-0.820350678,1.544411342,-3.195252019,-0.259205592,-1.295612807,-0.211234767,1.894041036,1.009959695,1.133670597,1.844204771
1.816505167,-0.025060521,-0.596829786,-1.98704766,-1.152016978,1.225392153,-3.090010956,-0.211449234,-1.407315906,-0.18513766,1.987457037,1.644432348,2.014727043,0.900527414
2.179964933,0.518907251,-0.135959594,-1.630179007,-0.919448985,1.555354262,-2.958142432,0.05531654,-1.47656098,-0.254937562,2.05351583,1.001191327,-1.673653615,0.250653827
1.773464661,-0.111564849,-0.53633258,-1.685108875,-0.696573649,1.650574928,-3.067228604,-0.24805202,-1.124810354,0.180353317,2.227870644,1.06476168,1.470007627,2.396773475
2.295666226,0.241545373,-0.328512334,-1.628211535,-0.860177427,1.475923079,-3.283052738,-0.143908076,-1.126257378,-0.084418857,1.953437239,1.151273682,1.97938457,1.940061496
2.255830539,0.159561594,-0.27871201,-1.51966175,-0.785382997,1.547319705,-3.346119899,-0.18132016,-1.174976556,-0.282677958,1.734305954,0.8140727,1.16824749,1.868935195
1.793251321,-0.134420368,-0.783233422,-2.203505418,-1.278411924,1.110367662,-2.936503677,-0.224278262,-1.503487873,-0.088148062,2.119979022,1.944546077,2.279692227,0.526274863
1.932760794,-0.31053994,-0.740001585,-1.962050278,-1.038098464,1.261901135,-3.209588484,-0.30346747,-1.14081222,0.00922013,2.046168795,1.710401149,4.39099289,2.151644044
2.477815171,0.485058233,0.058475595,-1.14377343,-0.496422623,1.856662961,-3.245327467,-0.011074839,-1.160216647,-0.418667911,1.596753982,0.012449156,-2.120519303,1.416510357
1.93566987,0.016254405,-0.594931117,-2.032084894,-1.24214613,1.123448584,-3.109870762,-0.195098406,-1.424676015,-0.256509596,1.91195156,1.739281626,2.266186634,0.678895822
2.556732617,0.421133099,0.06670571,-1.060239082,-0.450665106,1.856385783,-3.341098385,-0.034407988,-1.090794356,-0.559420878,1.343173842,-0.217774597,-1.898047658,1.527437821
1.371327481,-0.162819892,-0.642294964,-1.987624067,-0.986926477,1.492710358,-2.789766603,-0.149797985,-1.636242366,-0.090069702,2.233703383,1.334474924,-0.604041321,0.498916654
2.143076269,-0.193891119,-0.589876907,-1.811296088,-0.953368588,1.35847613,-3.316480335,-0.286039066,-1.149462967,-0.101608761,1.927340082,1.417456616,3.606007076,2.269737761
2.12845073,-0.222918777,-0.599077054,-1.813337232,-0.956142314,1.351698649,-3.330664814,-0.294679743,-1.149863177,-0.118233954,1.906539155,1.415435017,3.716877356,2.303302042
2.344812534,0.176825196,-0.10180557,-1.193663996,-0.519302846,1.768127457,-3.431960325,-0.152316643,-1.094573502,-0.516310217,1.359849845,-0.006318479,-0.409457426,2.023691204
1.753833898,0.144423996,-0.477895394,-1.88830498,-1.021246617,1.412774662,-2.960344746,-0.132214798,-1.466847504,-0.082900853,2.159174914,1.413669404,0.335563329,0.713287744
1.416972946,-0.47308195,-0.740265087,-1.905657112,-0.910040567,1.455666537,-3.06299215,-0.314622876,-1.329475026,-0.072464467,2.061692537,1.363893948,1.99478188,1.831833246
2.250387579,0.210739802,-0.121358978,-1.243210795,-0.504874354,1.815057814,-3.367233791,-0.15893275,-1.111115603,-0.322355021,1.629842761,0.166976542,-0.499586656,2.264599129
2.083380967,-0.171429508,-0.576679715,-1.776608199,-0.886130138,1.432805496,-3.273812501,-0.27518591,-1.115278291,-0.011943582,2.017071542,1.357632084,3.300577123,2.430175398
2.748336194,0.677080622,0.063576563,-1.451150345,-1.022922249,1.38674805,-3.078472541,0.19838383,-1.329137921,-0.757909265,1.424967659,0.75416829,-2.012884038,-0.438789646
2.004921956,0.387935529,-0.381017365,-1.841044935,-1.000376825,1.422017925,-2.939378872,-0.0468166,-1.369328381,0.062574904,2.268433394,1.453262396,0.462056327,0.74994834
1.945866035,-0.285075182,-0.779569837,-2.058045185,-1.146886436,1.157751883,-3.16370892,-0.297932386,-1.216521994,-0.031424474,2.031491291,1.861681549,4.370555652,1.70280894
1.354163398,0.139879333,-0.370594339,-1.541322737,-0.504863734,1.87666063,-2.818931595,-0.13808456,-1.254567509,0.30179625,2.395309123,0.612535557,-1.246043851,1.7880033
2.571135386,0.63650803,0.1599418,-1.180584353,-0.653910194,1.758643288,-3.083699785,0.162186645,-1.27283006,-0.642803156,1.512578657,0.127078993,-3.280667326,0.213920481
2.253824419,0.338236779,-0.008727666,-1.243817059,-0.626194423,1.760801756,-3.155507152,0.018370638,-1.28056176,-0.644898962,1.439759007,0.083070393,-2.548941861,0.686142684
1.756326001,0.039765652,-0.416873641,-1.583665008,-0.649824851,1.690696204,-3.138370275,-0.211160781,-1.085070077,0.151471648,2.184474882,0.933105574,1.244816497,2.533486606
2.780596099,0.376796915,-0.154750495,-1.540894128,-1.104142416,1.148001471,-3.333749695,-0.010748768,-1.208228449,-0.847852114,1.051058318,0.777305241,0.750074268,0.100536974
2.131155443,-0.364243572,-0.8024893,-2.105175098,-1.277095216,0.973584929,-3.318591321,-0.327652792,-1.224250865,-0.226049941,1.791324725,1.954324242,5.637117668,1.671368693
1.969333258,0.14656626,-0.336334877,-1.594661383,-0.761576605,1.612928803,-3.175265475,-0.176421646,-1.232686258,-0.082500291,2.018032119,0.935192723,0.566369541,1.79986894
1.415409568,-0.071899876,-0.570222869,-1.933254266,-1.010936517,1.441980168,-2.906458608,-0.163949803,-1.556309381,-0.153110643,2.131317087,1.357497193,-0.071477443,0.639470567
2.530445776,0.236344654,-0.190651532,-1.474842716,-0.920023497,1.369258546,-3.372289001,-0.099485115,-1.207136953,-0.699533414,1.231345611,0.625563044,0.6464696,0.809595222
1.930771067,0.19012765,-0.205344911,-1.479773447,-0.717485833,1.700466917,-3.102504329,-0.089564956,-1.371900465,-0.359119244,1.814923834,0.557292495,-1.489993622,1.052035079
2.143284004,0.045632175,-0.275266734,-1.450687361,-0.719971372,1.600356042,-3.379202804,-0.205624922,-1.183625065,-0.404655725,1.576796004,0.570929853,0.786137028,1.918690203
1.851718566,-0.279097473,-0.600043297,-1.768340612,-0.846244851,1.490703438,-3.226484309,-0.302254142,-1.188631594,-0.055580733,2.005424781,1.241230556,2.551928843,2.327947036
2.055354534,0.013232978,-0.326006467,-1.4794585,-0.674283919,1.644941921,-3.375448786,-0.235927085,-1.118018723,-0.19271544,1.796280524,0.700839885,1.401899766,2.514452404
1.914177101,0.249360801,-0.429838327,-2.014320186,-1.273963601,1.204542738,-2.916293595,-0.020388828,-1.645516837,-0.388247727,1.971387037,1.597125588,-0.371446986,-0.275939518
2.97843863,0.690102176,0.194277073,-1.092050467,-0.692123626,1.615734468,-3.244732436,0.168890517,-1.086321887,-0.819347199,1.103095837,0.013224125,-2.230731989,0.196307631
1.539690208,0.062113001,-0.605446655,-1.980329225,-1.021018419,1.395651227,-2.868937769,-0.161959881,-1.439368319,0.089957283,2.298107841,1.553477269,0.873499303,0.805256261
2.796604849,0.369854457,-0.161892905,-1.529758403,-1.07428753,1.171301468,-3.366783509,-0.033250383,-1.18693303,-0.796957565,1.087642139,0.774486017,1.060436871,0.305029589
2.371813758,0.439700438,-0.141162533,-1.609211477,-1.010762357,1.417171238,-3.093164419,0.031078813,-1.415187,-0.539266213,1.678026991,0.958306733,-1.108738478,0.113232043
1.16651167,-0.464150421,-0.946016446,-2.145366924,-1.035135503,1.327120277,-2.80029915,-0.303405753,-1.392136193,0.142362586,2.27876198,1.724305966,2.260591862,1.143943102
1.981257966,0.430583609,-0.099311891,-1.501889933,-0.748737307,1.730532743,-2.931710712,0.042697909,-1.486522956,-0.27727156,2.034073642,0.6316882,-2.626018015,0.435249624
2.66705583,0.435818412,-0.056010175,-1.419278118,-0.950817184,1.377536036,-3.24685425,0.040940862,-1.241755988,-0.810678024,1.18796909,0.55648175,-0.829026416,0.108544653
